account,interaction_category
a04610,B_in_B_out
a19829,B_in_B_out
a27051,A_in_B_in_B_out
a24870,B_in_B_out
a29911,B_in_B_out
a19313,A_out_B_in_B_out
a06023,A_in_B_in_B_out
a26322,A_in_B_in_B_out
a07241,B_in_B_out
a28055,B_in_B_out
a01680,B_in_B_out
a00391,A_in_B_in_B_out
a02436,B_in_B_out
a11490,A_out_B_in_B_out
a11147,B_in_B_out
a03866,B_in_B_out
a28666,B_in_B_out
a01235,A_in_B_in_B_out
a07106,A_out_B_in_B_out
a12127,B_in_B_out
a18656,B_in_B_out
a13184,A_in_A_out_B_in_B_out
a09739,B_in_B_out
a23694,B_in_B_out
a00672,A_in_B_in_B_out
a29777,A_out_B_in_B_out
a16764,B_in_B_out
a12689,A_in_B_in_B_out
a17719,A_in_B_in_B_out
a14822,B_in_B_out
a19350,B_in_B_out
a05996,B_in_B_out
a17556,A_out_B_in_B_out
a17645,A_out_B_in_B_out
a17184,B_in_B_out
a24091,A_in_A_out_B_in_B_out
a06075,B_in_B_out
a10366,B_in_B_out
a08786,B_in_B_out
a06212,B_in_B_out
a12888,A_out_B_in_B_out
a03986,A_out_B_in_B_out
a19317,B_in_B_out
a24406,A_out_B_in_B_out
a08808,A_in_A_out_B_in_B_out
a10646,A_in_B_in_B_out
a30997,A_out_B_in_B_out
a08898,A_out_B_in_B_out
a04428,A_in_A_out_B_in_B_out
a04476,A_in_A_out_B_in_B_out
a10316,A_in_A_out_B_in_B_out
a23380,A_in_B_in_B_out
a30542,B_in_B_out
a31372,A_in_A_out_B_in_B_out
a12744,B_in_B_out
a01611,B_in_B_out
a03926,B_in_B_out
a25402,A_in_A_out_B_in_B_out
a20156,A_in_B_in_B_out
a24648,A_in_B_in_B_out
a30531,A_in_A_out_B_in_B_out
a06135,A_out_B_in_B_out
a18857,B_in_B_out
a07816,B_in_B_out
a11567,B_in_B_out
a16751,A_out_B_in_B_out
a27567,A_in_A_out_B_in_B_out
a04308,A_in_B_in_B_out
a22788,B_in
a16003,B_in_B_out
a26912,B_in_B_out
a17123,B_in_B_out
a19954,A_in_A_out_B_in_B_out
a19057,B_in_B_out
a24397,A_out_B_in_B_out
a16472,A_out_B_in_B_out
a18079,A_out_B_in_B_out
a00979,A_in_B_in_B_out
a05371,B_in_B_out
a15143,A_in_B_in_B_out
a00063,B_in_B_out
a14870,A_in_B_in_B_out
a17168,A_in_B_in_B_out
a25270,B_out
a23063,B_in_B_out
a30568,A_in_B_in_B_out
a20054,B_in_B_out
a14103,A_in_A_out_B_in_B_out
a06223,A_in_B_in_B_out
a00096,A_in_B_in_B_out
a08546,A_out_B_in_B_out
a30505,A_in_B_in_B_out
a16591,B_in_B_out
a10804,B_in_B_out
a08634,B_in_B_out
a09498,B_in_B_out
a13083,B_in_B_out
a31085,B_in_B_out
a00867,A_in_B_in_B_out
a17141,B_in_B_out
a14652,B_out
a08379,B_in_B_out
a09234,A_out_B_in_B_out
a31332,A_in_A_out_B_in_B_out
a21050,A_in_A_out_B_in_B_out
a29179,B_in_B_out
a02462,B_in_B_out
a30404,A_in_B_in_B_out
a31416,A_out_B_in_B_out
a19028,B_in_B_out
a06603,B_out
a31061,B_in_B_out
a14009,A_in_B_in_B_out
a14555,B_in_B_out
a19216,A_out_B_in_B_out
a12931,A_in_A_out_B_in_B_out
a20353,B_in_B_out
a12459,A_in_B_in_B_out
a21325,B_in_B_out
a01865,B_in_B_out
a29570,B_in_B_out
a24152,A_in_B_in
a12708,A_in_B_in_B_out
a22538,A_in_B_in_B_out
a14716,B_in_B_out
a31124,A_out_B_in_B_out
a26122,B_in_B_out
a20830,B_in_B_out
a14736,A_in_A_out_B_in_B_out
a21306,B_in_B_out
a09275,A_in_A_out_B_in_B_out
a25824,B_in_B_out
a17809,B_in_B_out
a08909,A_in_B_in_B_out
a17548,B_in_B_out
a30515,B_in
a06542,B_in_B_out
a26277,A_out_B_in_B_out
a21276,B_in_B_out
a01837,A_out_B_in_B_out
a27331,B_in_B_out
a28249,B_in_B_out
a08689,A_in_A_out_B_in_B_out
a00830,A_in_B_in_B_out
a03399,A_out_B_in_B_out
a25223,B_in_B_out
a30936,B_in
a17083,B_in
a13894,A_in_A_out_B_in_B_out
a06968,B_in_B_out
a26106,A_in_B_in_B_out
a09138,B_in
a09504,A_in_A_out_B_in_B_out
a19477,A_in_B_in_B_out
a02577,A_in_A_out_B_in_B_out
a07112,A_in_A_out_B_in_B_out
a24981,A_in_A_out_B_in_B_out
a02136,B_in_B_out
a05910,A_out_B_in_B_out
a31016,B_in_B_out
a01503,B_in_B_out
a02605,A_out_B_in_B_out
a04794,B_in_B_out
a11803,A_in_B_in_B_out
a19045,B_out
a10970,A_out_B_in_B_out
a26329,A_in_A_out_B_in_B_out
a21251,A_in_B_in_B_out
a30915,A_in_B_in_B_out
a22061,A_in_B_in_B_out
a22184,B_in_B_out
a14833,A_out_B_in_B_out
a08676,B_in_B_out
a29960,B_in_B_out
a23388,B_in_B_out
a27819,B_in_B_out
a26636,A_in_B_in_B_out
a13312,B_in
a19295,A_out_B_in_B_out
a22942,A_in_B_in_B_out
a17478,A_in_B_in_B_out
a13228,A_in_A_out_B_in_B_out
a11766,A_in_A_out_B_in_B_out
a31417,B_in_B_out
a09312,B_in_B_out
a24875,A_in_A_out_B_in_B_out
a08348,A_in_B_in_B_out
a24388,A_in_B_in_B_out
a19332,A_in_B_in_B_out
a18452,A_in_A_out_B_in_B_out
a04168,B_in
a12880,A_out_B_in_B_out
a12238,A_in_B_in_B_out
a25743,A_in_B_in_B_out
a13237,B_in_B_out
a08206,B_in_B_out
a09660,A_in_A_out_B_in_B_out
a27013,B_in
a00258,B_in_B_out
a25578,B_out
a22562,B_in_B_out
a15305,A_out_B_in_B_out
a19724,B_in_B_out
a03092,A_out_B_in_B_out
a30437,B_in_B_out
a12319,A_out_B_in_B_out
a05796,B_in_B_out
a26218,A_in_A_out_B_in_B_out
a15009,B_in
a18427,A_in_A_out_B_in_B_out
a29603,A_out_B_in_B_out
a10691,A_out_B_in_B_out
a22149,B_in_B_out
a04567,A_in_B_in_B_out
a20460,A_in_A_out_B_in_B_out
a08358,B_in_B_out
a16636,A_in_B_in_B_out
a06234,A_in_A_out_B_in_B_out
a00389,B_in_B_out
a19071,A_in_B_in_B_out
a16411,A_in_B_in_B_out
a16310,B_in_B_out
a30248,A_in_B_in_B_out
a11564,A_in_A_out_B_in_B_out
a02134,A_in_B_in_B_out
a02489,A_in_B_in_B_out
a03297,A_in_B_in_B_out
a19717,A_out_B_in_B_out
a10623,A_in_B_in_B_out
a27055,B_in
a03163,A_in_B_in_B_out
a21040,B_in
a22558,A_in_B_in_B_out
a09860,A_out_B_in_B_out
a11911,A_in_A_out_B_in_B_out
a31376,A_in_B_in_B_out
a07584,A_in_A_out_B_in_B_out
a27488,A_out_B_in_B_out
a01601,A_out_B_in_B_out
a14256,A_in_B_in_B_out
a24032,B_in_B_out
a00792,A_in_B_in_B_out
a01751,A_in_A_out_B_in_B_out
a29122,B_in_B_out
a04711,B_in_B_out
a01514,A_in_B_in_B_out
a01393,A_in_B_in_B_out
a17067,A_in_A_out_B_in_B_out
a15659,B_in_B_out
a07365,A_out_B_in_B_out
a25972,A_in_B_in_B_out
a19089,B_in_B_out
a24845,B_in_B_out
a06430,A_out_B_in_B_out
a16946,A_out_B_in_B_out
a26984,B_in_B_out
a02827,B_in_B_out
a23040,A_in_A_out_B_in_B_out
a10615,A_in_A_out_B_in_B_out
a18423,B_out
a25549,A_in_A_out_B_in_B_out
a02616,A_in_A_out_B_in_B_out
a17735,B_in_B_out
a24689,A_in_A_out_B_in_B_out
a24166,B_in
a09571,B_in_B_out
a24795,A_in_A_out_B_in_B_out
a28031,A_in_B_in_B_out
a11334,A_in_B_in
a00037,A_in_A_out_B_in_B_out
a22307,B_in_B_out
a14085,A_in_A_out_B_in_B_out
a24487,B_out
a23627,B_in_B_out
a16612,B_out
a30876,A_in_B_in_B_out
a10364,B_in_B_out
a17914,A_in_A_out_B_in_B_out
a09646,A_out_B_in_B_out
a06821,A_in_A_out_B_in_B_out
a14353,B_in_B_out
a04181,A_in_B_in_B_out
a15266,B_in_B_out
a19084,A_in_B_in_B_out
a16515,A_in_B_in_B_out
a15025,B_in_B_out
a11186,A_in_B_in_B_out
a22721,A_in_B_in_B_out
a13407,A_in_A_out_B_in_B_out
a14860,B_in_B_out
a08482,A_out_B_in_B_out
a02464,A_in_A_out_B_in_B_out
a10515,A_out_B_in_B_out
a27794,B_in_B_out
a06549,B_in_B_out
a20734,A_in_B_in_B_out
a11542,B_in_B_out
a10612,A_in_A_out_B_in_B_out
a26660,B_in_B_out
a25886,B_in
a08316,B_in_B_out
a03036,A_in_B_in
a01578,A_in_A_out_B_in_B_out
a00662,B_in_B_out
a24575,B_in_B_out
a10488,B_in
a15526,A_out_B_in_B_out
a14484,A_in_B_in_B_out
a24244,A_out_B_in_B_out
a20924,A_out_B_in_B_out
a20267,B_in_B_out
a02560,B_in_B_out
a27482,B_in_B_out
a28142,B_in_B_out
a10969,A_out_B_in_B_out
a28717,A_in_A_out_B_in_B_out
a17079,B_in
a04515,B_in_B_out
a27045,B_in
a04203,B_in_B_out
a15834,B_in_B_out
a23572,B_in_B_out
a13990,A_in_A_out_B_in_B_out
a25118,A_in_B_in_B_out
a01368,A_in_B_in_B_out
a20786,B_in_B_out
a30737,B_in_B_out
a12343,B_in_B_out
a16281,B_in
a21208,A_in_A_out_B_in_B_out
a19426,A_out_B_in_B_out
a19837,B_in_B_out
a06485,A_in_B_in_B_out
a23896,A_in_B_in_B_out
a22666,B_in_B_out
a21257,A_in_A_out_B_in_B_out
a02093,A_in_B_in_B_out
a17757,B_in_B_out
a01739,A_in_B_in
a03972,A_out_B_in_B_out
a27473,B_in_B_out
a05862,B_in_B_out
a20911,B_in_B_out
a10043,A_out_B_in_B_out
a05410,B_in
a06355,A_out_B_in_B_out
a05106,A_in_B_in_B_out
a01127,A_in_A_out_B_in_B_out
a17886,B_in_B_out
a20640,B_in_B_out
a19956,B_in
a02264,A_out_B_in_B_out
a25024,A_in_B_in_B_out
a19091,A_in_B_in
a19569,A_in_A_out_B_in_B_out
a00265,B_in_B_out
a31432,A_in_A_out_B_in_B_out
a12950,A_in_A_out_B_in_B_out
a25266,B_in_B_out
a22313,A_in_A_out_B_in_B_out
a27038,B_in_B_out
a29873,B_in_B_out
a14059,B_in_B_out
a15650,A_out_B_in_B_out
a04261,A_in_A_out_B_in_B_out
a12193,A_out_B_in_B_out
a22242,A_out_B_in_B_out
a04517,B_in_B_out
a05916,A_in_A_out_B_in_B_out
a00764,A_out_B_in_B_out
a07468,B_in_B_out
a22183,B_in_B_out
a00201,A_in_A_out_B_in_B_out
a26332,A_in_B_in_B_out
a27197,B_in_B_out
a25849,B_in_B_out
a28534,B_in_B_out
a14866,A_in_B_in_B_out
a17378,A_in_B_in_B_out
a11623,B_in_B_out
a21950,A_in_B_in_B_out
a25250,A_in_B_in_B_out
a29706,A_in_B_in_B_out
a24869,B_in_B_out
a25391,A_out_B_in_B_out
a14714,B_in_B_out
a08842,B_in
a18872,A_in_B_in_B_out
a16600,A_out_B_in_B_out
a15391,B_in_B_out
a05816,A_in_B_in_B_out
a16443,A_in_B_in_B_out
a30039,B_in_B_out
a19881,A_in_B_in_B_out
a06260,A_in_B_in_B_out
a20334,A_out_B_in_B_out
a08124,A_in_B_in_B_out
a27127,B_in_B_out
a12480,A_in_B_in_B_out
a30886,B_in_B_out
a12246,A_in_A_out_B_in_B_out
a24097,B_in_B_out
a18002,B_in
a01556,A_out_B_in_B_out
a25598,A_out_B_in_B_out
a27363,B_in_B_out
a28409,B_in_B_out
a22336,B_in_B_out
a13238,B_in_B_out
a01245,A_out_B_in_B_out
a24609,B_in_B_out
a04161,A_in_B_in_B_out
a01984,A_in_B_in
a24419,B_out
a22951,B_in_B_out
a10988,B_out
a05794,B_in_B_out
a23945,B_in_B_out
a17796,B_in
a01427,B_in_B_out
a27702,A_in_B_in_B_out
a16818,B_in_B_out
a06659,A_in_A_out_B_in_B_out
a23675,A_in_B_in_B_out
a08866,B_in_B_out
a18681,B_in_B_out
a26977,A_out_B_in_B_out
a19620,B_in_B_out
a17486,A_in_B_in_B_out
a31399,B_in_B_out
a25751,A_in_B_in_B_out
a08048,A_in_A_out_B_in_B_out
a23554,B_in
a25113,A_in_B_in_B_out
a22159,B_in_B_out
a30013,A_in_B_in_B_out
a25473,B_in_B_out
a19134,A_in_B_in_B_out
a00912,B_in_B_out
a18380,B_in_B_out
a05479,B_in_B_out
a24408,A_out_B_in_B_out
a21456,B_in_B_out
a09979,A_in_B_in_B_out
a27767,B_in
a11878,A_in_A_out_B_in_B_out
a22446,B_in
a01525,A_in_A_out_B_in_B_out
a10305,A_out_B_in_B_out
a07102,A_out_B_in_B_out
a01524,A_in_A_out_B_in_B_out
a09051,B_in_B_out
a02901,B_in_B_out
a16865,B_in_B_out
a22447,B_in_B_out
a21641,B_in_B_out
a26691,B_in_B_out
a24458,B_in_B_out
a11768,A_in_B_in_B_out
a01190,A_in_B_in
a13154,B_in_B_out
a06172,A_in_B_in_B_out
a20101,A_in_B_in_B_out
a24712,A_in_A_out_B_in_B_out
a28397,B_in_B_out
a29714,A_in_B_in_B_out
a16536,A_in_B_in_B_out
a30452,A_in_B_in_B_out
a08510,B_in
a09185,A_in_B_in_B_out
a15495,B_in_B_out
a19997,A_in_A_out_B_in_B_out
a06753,B_in_B_out
a05556,B_in_B_out
a06294,A_in_B_in
a01409,A_in_A_out_B_in_B_out
a02931,A_out_B_in_B_out
a01892,B_in
a25960,A_in_B_in_B_out
a13497,A_in_B_in_B_out
a16552,A_in_A_out_B_in_B_out
a30502,A_in_A_out_B_in_B_out
a16388,A_out_B_in_B_out
a14394,A_in_B_in_B_out
a18045,B_in_B_out
a03073,A_in_B_in_B_out
a08039,A_out_B_in_B_out
a00963,B_in_B_out
a06056,B_in_B_out
a22097,B_in_B_out
a26012,B_in_B_out
a31026,A_in_B_in_B_out
a01987,A_out_B_in_B_out
a09463,A_out_B_in_B_out
a24200,B_in_B_out
a07905,B_in_B_out
a27231,A_in_B_in_B_out
a06944,B_in_B_out
a06378,A_in_B_in_B_out
a28549,B_in_B_out
a06725,A_in_A_out_B_in_B_out
a11087,B_in_B_out
a25563,A_in_A_out_B_in_B_out
a09774,B_out
a19460,B_in_B_out
a28230,B_in_B_out
a27912,B_in_B_out
a27302,B_in_B_out
a21103,A_in_A_out_B_in_B_out
a17371,B_in_B_out
a27700,A_in_B_in_B_out
a07824,B_in_B_out
a08738,B_in_B_out
a11888,A_out_B_in_B_out
a27460,A_in_A_out_B_in_B_out
a11700,B_in_B_out
a06446,B_out
a01338,B_in_B_out
a06028,B_in
a03449,A_out_B_in_B_out
a10137,A_in_B_in_B_out
a08832,A_out_B_in_B_out
a03844,B_in_B_out
a15544,B_in_B_out
a03664,A_in_B_in_B_out
a16403,A_in_B_in_B_out
a30383,B_in_B_out
a25127,A_in_B_in_B_out
a01937,B_in_B_out
a01604,A_out_B_in_B_out
a18727,A_in_A_out_B_in_B_out
a21885,A_in_B_in_B_out
a10416,A_in_A_out_B_in_B_out
a17851,B_in_B_out
a18220,B_in_B_out
a03875,B_in_B_out
a20875,B_in_B_out
a31296,A_in_A_out_B_in_B_out
a29865,A_in_B_in_B_out
a09866,B_in_B_out
a16728,A_in_B_in_B_out
a03053,A_out_B_in_B_out
a28036,A_in_B_in
a04147,A_in_B_in_B_out
a13153,A_in_A_out_B_in_B_out
a00081,A_in_B_in
a29379,B_in_B_out
a07525,A_in_B_in_B_out
a24666,B_in
a14129,A_in_A_out_B_in_B_out
a16912,A_in_B_in_B_out
a22368,B_in_B_out
a01339,A_in_B_in_B_out
a23933,B_in_B_out
a09497,A_in_B_in_B_out
a30738,B_in_B_out
a26529,B_in_B_out
a13324,A_in_B_in_B_out
a09526,B_in_B_out
a03521,B_in_B_out
a16070,A_in_B_in_B_out
a24829,B_in_B_out
a11371,A_out_B_in_B_out
a22400,A_in_B_in_B_out
a14774,B_in_B_out
a12087,A_in_A_out_B_in_B_out
a12201,A_in_B_in_B_out
a08970,B_in_B_out
a28788,A_out_B_in_B_out
a15351,B_in_B_out
a11005,B_in
a18599,B_in_B_out
a25105,A_in_A_out_B_in_B_out
a18527,B_in_B_out
a05763,B_out
a29388,B_in_B_out
a19547,A_in_A_out_B_in_B_out
a12628,B_in_B_out
a03783,A_in_A_out_B_in_B_out
a26560,B_in_B_out
a31348,A_in_A_out_B_in_B_out
a28023,B_in_B_out
a27496,B_in_B_out
a29027,A_in_B_in_B_out
a27846,B_in_B_out
a20157,A_in_A_out_B_in_B_out
a08624,A_in_A_out_B_in_B_out
a16423,A_in_A_out_B_in_B_out
a29902,B_in_B_out
a30546,A_in_B_in
a02692,A_in_A_out_B_in_B_out
a10974,A_in_B_in_B_out
a28671,B_in_B_out
a12052,A_in_A_out_B_in_B_out
a07268,B_out
a30583,A_in_B_in_B_out
a29653,A_in_A_out_B_in_B_out
a30952,A_out_B_in_B_out
a06117,A_in_A_out_B_in_B_out
a17425,B_in_B_out
a09244,B_in_B_out
a28217,B_in_B_out
a14262,B_in_B_out
a30399,B_in_B_out
a28234,B_in_B_out
a23220,B_in_B_out
a28182,A_in_A_out_B_in_B_out
a06555,B_in_B_out
a09187,A_out_B_in_B_out
a24147,A_in_B_in
a05624,A_in_A_out_B_in_B_out
a13413,B_in_B_out
a26309,A_in_B_in_B_out
a14741,B_in_B_out
a10872,A_in_A_out_B_in_B_out
a10095,B_in_B_out
a31451,A_out_B_in_B_out
a15176,B_in
a24736,A_in_B_in_B_out
a10217,B_in_B_out
a02021,B_in_B_out
a11278,A_in_B_in_B_out
a03281,A_in_B_in_B_out
a01791,B_in_B_out
a14967,A_out_B_in_B_out
a30005,B_in_B_out
a02584,A_out_B_in_B_out
a02891,B_in_B_out
a20266,A_in_B_in_B_out
a11695,B_in_B_out
a06527,A_in_A_out_B_in_B_out
a17464,A_in_A_out_B_in_B_out
a20134,A_in_B_in_B_out
a18787,B_in
a27873,A_in_A_out_B_in_B_out
a30469,B_in_B_out
a31384,A_out_B_in_B_out
a11923,A_in_A_out_B_in_B_out
a05921,B_in_B_out
a08086,A_in_B_in_B_out
a09959,A_out_B_in_B_out
a10071,B_out
a07641,B_in_B_out
a17367,A_in_B_in_B_out
a15783,A_out_B_in_B_out
a30102,B_in_B_out
a24223,A_in_B_in
a15673,A_in_A_out_B_in_B_out
a08416,A_in_A_out_B_in_B_out
a07933,A_out_B_in_B_out
a08737,B_in_B_out
a06885,A_in_B_in_B_out
a20782,A_in_B_in_B_out
a24065,B_out
a03877,B_in
a24646,A_in_A_out_B_in_B_out
a14179,B_out
a13243,B_in_B_out
a15196,B_in_B_out
a03368,A_in_A_out_B_in_B_out
a29974,B_in_B_out
a23222,A_in_A_out_B_in_B_out
a30041,B_in
a19898,B_in_B_out
a18815,A_in_B_in_B_out
a29565,A_in_A_out_B_in_B_out
a08595,B_out
a01065,B_in_B_out
a19152,B_in_B_out
a24867,A_in_A_out_B_in_B_out
a05529,B_in_B_out
a18413,A_in_A_out_B_in_B_out
a30759,B_in_B_out
a30086,B_in_B_out
a13712,B_in_B_out
a25739,B_in_B_out
a16510,A_in_B_in_B_out
a09967,A_out_B_in_B_out
a22618,A_in_B_in_B_out
a25789,B_in_B_out
a16002,A_out_B_in_B_out
a21151,B_in_B_out
a10415,A_in_A_out_B_in_B_out
a06655,A_in_B_in_B_out
a02262,A_out_B_in_B_out
a19622,A_in_B_in
a24167,A_in_B_in_B_out
a22306,B_in_B_out
a25767,A_in_B_in_B_out
a26255,B_in_B_out
a09093,A_out_B_in_B_out
a24384,A_in_B_in_B_out
a20264,A_in_A_out_B_in_B_out
a19629,A_out_B_in_B_out
a27399,A_out_B_in_B_out
a16047,B_in_B_out
a14884,B_in_B_out
a04344,B_in_B_out
a28292,A_in_B_in_B_out
a13802,A_out_B_in_B_out
a27773,B_in_B_out
a06886,B_in_B_out
a21249,A_in_A_out_B_in_B_out
a28377,B_in_B_out
a07440,B_in_B_out
a24386,A_in_B_in_B_out
a02652,B_in
a27561,A_in_B_in_B_out
a26427,B_in_B_out
a00694,B_in_B_out
a10412,A_in_B_in
a13791,B_in_B_out
a09547,B_in_B_out
a15378,A_in_A_out_B_in_B_out
a11277,A_in_B_in_B_out
a02834,A_in_A_out_B_in_B_out
a09114,A_out_B_in_B_out
a17326,B_in_B_out
a09261,B_in_B_out
a11230,A_in_A_out_B_in_B_out
a00001,B_in_B_out
a06073,B_in_B_out
a26444,A_in_B_in_B_out
a09056,B_in_B_out
a03982,A_in_B_in_B_out
a00221,A_out_B_in_B_out
a01373,A_in_A_out_B_in_B_out
a04857,B_in_B_out
a18349,A_in_A_out_B_in_B_out
a06208,A_in_B_in_B_out
a24616,B_in_B_out
a12322,A_out_B_in_B_out
a23196,B_in_B_out
a05710,B_in_B_out
a06581,B_in_B_out
a23827,A_out_B_in_B_out
a02568,B_in_B_out
a01414,A_in_B_in_B_out
a22407,A_in_B_in_B_out
a31025,B_in_B_out
a14447,B_in_B_out
a10094,B_in_B_out
a15628,A_in_B_in_B_out
a08417,A_out_B_in_B_out
a31228,B_in_B_out
a26813,B_in_B_out
a28714,B_in_B_out
a12915,B_in_B_out
a19326,B_in_B_out
a12881,A_in_B_in_B_out
a17477,B_in_B_out
a00572,A_in_B_in_B_out
a16808,B_out
a14568,B_in_B_out
a25034,A_out_B_in_B_out
a29035,A_in_A_out_B_in_B_out
a19483,B_out
a25710,A_out_B_in_B_out
a31043,A_in_A_out_B_in_B_out
a20904,B_in_B_out
a07578,B_in_B_out
a06213,B_in_B_out
a23812,B_in_B_out
a30806,B_in_B_out
a19947,B_in_B_out
a14512,B_in_B_out
a18806,A_in_B_in_B_out
a25371,A_in_B_in_B_out
a12583,A_in_A_out_B_in_B_out
a25123,A_in_B_in_B_out
a12802,B_in_B_out
a31036,A_in_B_in_B_out
a04999,B_in_B_out
a22553,A_in_B_in_B_out
a29420,B_in_B_out
a09779,B_in
a12510,A_in_B_in_B_out
a21608,B_in_B_out
a15077,A_in_A_out_B_in_B_out
a08579,A_in_B_in_B_out
a18356,A_in_A_out_B_in_B_out
a24973,B_in_B_out
a25863,A_in_A_out_B_in_B_out
a13981,B_in_B_out
a09941,A_out_B_in_B_out
a19703,A_in_B_in_B_out
a06395,A_in_A_out_B_in_B_out
a23671,B_in_B_out
a18070,A_in_B_in_B_out
a22163,B_in_B_out
a29115,B_in_B_out
a30366,B_in_B_out
a28366,A_in_B_in_B_out
a29149,B_in_B_out
a26392,A_in_B_in
a27064,A_in_A_out_B_in_B_out
a11414,B_in_B_out
a20730,A_in_A_out_B_in_B_out
a30448,A_in_B_in_B_out
a07048,B_in_B_out
a22911,A_out_B_in_B_out
a25650,A_out_B_in_B_out
a05997,B_in_B_out
a28317,B_in_B_out
a00306,B_in_B_out
a03506,B_in_B_out
a31208,A_in_A_out_B_in_B_out
a07022,B_in_B_out
a29843,B_in_B_out
a01408,A_in_B_in_B_out
a21692,A_in_A_out_B_in_B_out
a19039,A_in_A_out_B_in_B_out
a26864,A_in_B_in_B_out
a02467,B_in
a22839,A_in_B_in_B_out
a09250,A_out_B_in_B_out
a08389,A_in_A_out_B_in_B_out
a03305,A_in_B_in
a04283,B_in_B_out
a27825,B_in
a00271,A_in_A_out_B_in_B_out
a22714,A_in_A_out_B_in_B_out
a24096,A_in_B_in_B_out
a25472,A_in_B_in_B_out
a05973,B_in_B_out
a19679,B_in_B_out
a07997,B_in_B_out
a20208,B_in_B_out
a20046,A_in_B_in_B_out
a28326,A_in_A_out_B_in_B_out
a06407,A_in_A_out_B_in_B_out
a12558,B_in_B_out
a01044,B_in
a25599,B_in_B_out
a04872,B_in_B_out
a19844,B_in
a17840,A_in_B_in_B_out
a15789,A_in_A_out_B_in_B_out
a09140,B_in_B_out
a30310,A_out_B_in_B_out
a21240,A_in_A_out_B_in_B_out
a11228,A_in_A_out_B_in_B_out
a16252,A_in_A_out_B_in_B_out
a02457,A_out_B_in_B_out
a00455,A_in_B_in_B_out
a27840,B_in_B_out
a14171,B_in_B_out
a19457,A_in_B_in
a09069,A_in_B_in_B_out
a20109,A_in_B_in_B_out
a17296,A_in_A_out_B_in_B_out
a25075,A_in_B_in_B_out
a12838,A_in_B_in_B_out
a03734,B_in_B_out
a23011,A_in_A_out_B_in_B_out
a17145,B_in_B_out
a10218,A_out_B_in_B_out
a00798,B_in_B_out
a04149,B_in_B_out
a06769,B_in_B_out
a01728,B_in_B_out
a12008,B_in_B_out
a29593,A_out_B_in_B_out
a10935,B_in_B_out
a21298,A_in_A_out_B_in_B_out
a20653,A_in_B_in_B_out
a28505,A_in_B_in_B_out
a04530,B_in
a22574,B_in_B_out
a19910,B_in
a15980,A_out_B_in_B_out
a14946,A_out_B_in_B_out
a20413,A_in_B_in_B_out
a08848,A_in_A_out_B_in_B_out
a12281,B_in_B_out
a11233,B_in_B_out
a01460,A_out_B_in_B_out
a16291,A_in_B_in_B_out
a28979,A_in_B_in_B_out
a25900,B_in_B_out
a23584,A_in_B_in_B_out
a21053,B_in_B_out
a02875,A_in_B_in_B_out
a14664,B_in_B_out
a23926,B_in_B_out
a31367,A_in_B_in_B_out
a18752,B_in_B_out
a18531,A_out_B_in_B_out
a09294,A_out_B_in_B_out
a29513,A_in_A_out_B_in_B_out
a05783,A_in_B_in_B_out
a01319,B_in_B_out
a27498,A_in_A_out_B_in_B_out
a00631,B_in_B_out
a24220,A_in_B_in_B_out
a05245,A_in_A_out_B_in_B_out
a27384,A_in_B_in_B_out
a15195,A_in_B_in_B_out
a03956,A_in_A_out_B_in_B_out
a24174,A_in_B_in_B_out
a29304,A_in_B_in_B_out
a06670,B_in
a13761,A_in_B_in_B_out
a20649,A_in_A_out_B_in_B_out
a11712,B_in_B_out
a01486,A_in_A_out_B_in_B_out
a14868,A_in_A_out_B_in_B_out
a24509,A_in_B_in_B_out
a26964,A_in_A_out_B_in_B_out
a12635,A_in_B_in_B_out
a28764,A_in_B_in_B_out
a03411,A_in_A_out_B_in_B_out
a19082,A_out_B_in_B_out
a02100,A_in_B_in_B_out
a18343,B_in_B_out
a16712,B_out
a16009,A_in_B_in_B_out
a09825,A_in_A_out_B_in_B_out
a09354,B_in
a19346,B_in_B_out
a18605,B_in_B_out
a02763,A_in_B_in
a13956,A_out_B_in_B_out
a30694,A_in_B_in_B_out
a13524,B_in_B_out
a26657,B_in_B_out
a16815,A_out_B_in_B_out
a10547,B_in_B_out
a09803,A_in_B_in_B_out
a06266,B_in_B_out
a17484,A_in_B_in_B_out
a11422,A_in_A_out_B_in_B_out
a15219,A_in_B_in
a07651,A_out_B_in_B_out
a07475,B_in_B_out
a14964,A_in_B_in
a22631,A_out_B_in_B_out
a23448,A_in_A_out_B_in_B_out
a12361,B_in_B_out
a31397,A_in_B_in
a22549,B_in_B_out
a02147,A_out_B_in_B_out
a01845,A_in_B_in_B_out
a02880,A_out_B_in_B_out
a01345,B_in_B_out
a02696,B_in_B_out
a24629,A_in_B_in_B_out
a11531,A_in_A_out_B_in_B_out
a20840,A_in_B_in_B_out
a20328,A_in_B_in_B_out
a10037,B_in_B_out
a22178,A_in_B_in_B_out
a08841,A_in_A_out_B_in_B_out
a13172,B_in_B_out
a28228,B_in_B_out
a07360,A_in_B_in_B_out
a25058,A_in_B_in_B_out
a01706,B_in_B_out
a22857,B_in_B_out
a00377,B_in_B_out
a01830,A_in_A_out_B_in_B_out
a04830,A_in_B_in_B_out
a22339,A_in_B_in_B_out
a12300,A_in_A_out_B_in_B_out
a07571,B_in_B_out
a28119,A_in_B_in_B_out
a21977,A_in_A_out_B_in_B_out
