account,forward_strength,backward_strength,a_dominance,network_activity,activity_intensity,current_type,improved_type
a23304,1.474464817430368,1.4865382079570086,0.4758684887664776,0.5004873126337711,0.0077161012675251,type4,type4
a19635,1.512966507362811,1.5242059332797546,0.4613632823540125,0.2132167302236738,0.0042362908919745,type4,type3
a02700,1.512966507362811,1.524205842549925,0.46136329613637556,0.2369617188573539,0.0052953636149682,type4,type3
a23636,1.0861173759649074,1.4777461787265849,0.5034839473974134,0.5518962209280271,3.3096022593551416e-05,type4,type4
a14608,1.4578629336973927,1.4772151902563642,0.4774114306717099,0.3929667786297107,0.0019668493427024,type4,type4
a14486,1.454390802840795,1.47712989173429,0.4779907741681853,0.0572116704513172,0.0,type4,type4
a00997,1.4543810917259523,1.4771250483163911,0.4779931473279334,0.3174012926590687,0.0007943045422452,type4,type4
a19327,1.4543433006239603,1.4770767746201372,0.47800718093032807,0.6429396821512926,0.001116840326066,type4,type4
a21630,1.5411215837315535,1.1313415772718571,0.4746146698740641,0.614311218483564,0.0010893319436506,type4,type4
a06967,1.4826226705887366,1.5217719387461879,0.4925120556930783,0.6010572369147917,0.0014751370070268,type4,type4
a04606,1.4548463525684143,1.4773741898613748,0.4778766897011306,0.1184808594286769,0.0010590727229936,type4,type4
a08875,1.4546440659598385,1.4775343347731913,0.4780243583570354,0.26916824004785933,0.0002353494939985,type4,type4
a25365,1.4803049582615504,1.480510922451816,0.473261392380938,0.9014660280796511,0.0031280859292544,type4,type1
a09804,1.512965285118899,1.5242056826917803,0.46136350608542587,0.2132167302236738,0.0042362908919745,type4,type3
a20139,1.4646675714934507,1.0863574086115688,0.48992908286790926,0.5550881800884528,0.0011473287832431,type4,type2
a07374,1.4543874079342327,1.4771177893998502,0.477993301040125,0.29421019248380875,0.0002353494939985,type4,type4
a10259,1.454351209133125,1.5430821476436154,0.46747990013589835,0.4049085595773798,0.0005702699277658,type4,type3
a24157,1.4588598612061663,1.4793942022358477,0.47689539979688494,0.5298656821321037,0.0012103688262784,type4,type4
a16331,1.4543909292365043,1.477120652981481,0.4779922599622892,0.3835915809504937,0.0019416333254883,type4,type4
a15646,1.4553723726084518,1.4787582190818371,0.4775656033369589,0.1877877192476675,0.0003530242409978,type4,type4
a00856,1.5129657065893822,1.524205769101719,0.46136342893552046,0.2132167302236738,0.0042362908919745,type4,type3
a23316,1.4535560493204094,1.4793913404003418,0.47775826160434964,0.5567041119348475,0.0059572840668392,type4,type1
a25609,1.4543829290812562,1.4771131678718308,0.47799478489717573,0.232941003506449,0.0005295363614968,type4,type4
a17546,1.0812020611689885,1.4774505835666674,0.5046806670318784,0.7195566007988721,0.0005830849823223,type4,type4
a27354,1.4574455177350238,1.4775421955710017,0.47742613706263803,0.4380426966780379,5.72471742158727e-05,type4,type4
a01122,1.517764623522328,1.5276417663082558,0.4601158817322742,0.7822392149249369,0.0012375681257453,type4,type3
a18067,1.4560956534656735,1.4773538070842185,0.47767649149385066,0.642846980062002,0.0002834138272799,type4,type4
a15080,1.4544108517483179,1.4771340716510464,0.4779868236387624,0.2904852186747454,0.0026476818074841,type4,type4
a00769,1.462519935432935,1.479066912677275,0.4763550826963386,0.5454268472165618,0.0022946575664862,type4,type1
a24514,1.4543229477233472,1.4771311685898083,0.47800163014399105,0.2904852186747454,0.0001765121204989,type4,type4
a19779,1.1396999150953244,1.479844072294711,0.5100280629567403,0.5942157882707403,0.0008472581783949,type4,type4
a11407,1.5010654732911553,1.4810691221817054,0.4698781364252321,0.603050662192971,0.0026182631207342,type4,type1
a18799,1.4898709854225944,1.489818813814388,0.4702636652475773,0.8458296035160476,0.0042227130365515,type4,type1
a04372,1.462532288403796,1.4771148846117592,0.47666939731837893,0.29121994093242354,0.001323840903742,type4,type4
a09032,1.4615034997271605,1.4775930686230727,0.47675869564113776,0.5659275585132901,0.001195727267896,type4,type4
a22859,1.4552781173544067,1.4776382814486517,0.4777633098788141,0.7041161690393618,0.0011129238784001,type4,type4
a13381,1.454328955996044,1.066005573966964,0.49880862188600456,0.42464280210445826,0.0015297717109908,type4,type2
a18943,1.484093900728077,1.4828169128254964,0.4722891702334951,0.9185616572799872,0.0021897735528564,type4,type1
a15491,1.455611581188304,1.4781657652129678,0.47762310524649615,0.9013230335308806,0.001070047569864,type4,type4
a00382,1.4552873527470043,1.4776314252579734,0.4777629223142513,0.1184808594286769,0.0010590727229936,type4,type4
a23294,1.4636859832493192,1.4772481749516417,0.47646080153905,0.4632788140015696,0.0018293074306253,type4,type4
a08268,1.4846085054729032,1.4893748855427256,0.4711659959242313,0.6013828488276001,0.0010279235252585,type4,type3
a11583,1.6492087925277754,1.4969894161237716,0.4917287954576512,0.1184808594286769,0.0010590727229936,type4,type2
a09108,1.4717104171405242,1.4864387030830621,0.47368803577559027,0.4207692857894332,0.0029418686749823,type4,type3
a02608,1.452958175816235,1.4798184006312973,0.47778608760825575,0.5353326194848836,0.0020182329249501,type4,type1
a24813,1.454390802840795,1.4772925751090762,0.47796424976488744,0.0572116704513172,0.0,type4,type4
a29886,1.0963780926296358,1.120217592449768,0.5254996356195591,0.2369617188573539,0.0010590727229936,type4,type4
a09075,1.4627465398273765,1.5484409971667825,0.48699266321668727,0.42274819564650495,0.002329959990586,type4,type4
a30565,1.456248888723505,1.556721391167104,0.4909592412345732,0.3548321985980693,0.0007943045422452,type4,type4
a03116,1.4543643137852085,1.477141116739305,0.4779932630175232,0.1543210374300304,0.0021181454459872,type4,type4
a27158,1.4686559874947123,1.479475541064464,0.4752976021306693,0.4551562018414309,0.0006051844131392,type4,type4
a09004,1.4565647601237726,1.4773363079389141,0.4776029640342535,0.4484944267387015,0.0012355848434925,type4,type4
a01220,1.4952689791826927,1.4161056422848979,0.49004537420710703,0.41677599581778213,0.0002491935818808,type4,type2
a16386,1.4546867883483787,1.4773078622515996,0.4779135071079559,0.3975368244962902,4.7069898799717656e-05,type4,type4
a00066,1.4759191956104,1.480324372655752,0.47399336825004357,0.2847889262226646,0.0068839726994586,type4,type3
a02934,1.470293545982378,1.487456136642753,0.47375200630444836,0.1184808594286769,0.0,type4,type3
a05306,1.4540392200286594,1.4773833056645056,0.4780067813522254,0.232941003506449,0.0010590727229936,type4,type4
a23772,1.4543842852713929,1.477113151275597,0.47799456646993393,0.151947541246314,0.0021181454459872,type4,type4
a24226,1.4543873094948316,1.477115691250424,0.4779936592027276,0.2607435106661717,0.0,type4,type4
a21200,1.483736390394391,1.480861547848114,0.4726576336758484,0.4990644781798454,0.0008300840261301,type4,type4
a24392,1.4543824242714452,1.4771138981266634,0.47799474813726456,0.2369617188573539,0.0010590727229936,type4,type4
a08942,1.456107697142972,1.4782336225645532,0.4775313072405861,0.8313177869015848,0.003888535669499,type4,type1
a23553,1.4543781665882358,1.4771145842247155,0.47799533050232307,0.25537976293107,0.0026476818074841,type4,type4
a10445,1.509028408152548,1.4923908855891985,0.46685907870710486,0.4015857633090153,0.0097964226876912,type4,type4
a28248,1.45438099087899,1.6479632936625015,0.5066200044177522,0.47463928111156484,0.0032886995082434,type4,type4
a23598,1.45454447343242,1.4771179568777022,0.47796766496808873,0.3548321985980693,0.0004236290891974,type4,type4
a22520,1.454385278338275,1.477141127618168,0.4779898429169466,0.1184808594286769,0.0010590727229936,type4,type4
a09302,1.456752107899466,1.6324567227959619,0.5026038396442791,0.1543210374300304,0.0,type4,type4
a12461,1.4562294566245575,1.4771435872611662,0.47768893534040047,0.6561480140339901,0.0016623419955849,type4,type4
a27522,1.4543040211477214,1.4771581619409226,0.47800031478271643,0.1543210374300304,0.0005295363614968,type4,type4
a00059,1.4543859403992694,1.6002906299396225,0.49904145919909465,0.2155902264073902,0.0002118145445987,type4,type4
a04642,1.1266836541659102,1.4821941207582525,0.49610050050042365,0.4924625989151319,0.0009002118145445,type4,type4
a09232,1.455011346236676,1.4771129155052056,0.4778923814973548,0.0612691889773597,0.0,type4,type4
a09806,1.4543888721925078,1.4771134328596944,0.4779937726383772,0.35336106378397714,0.0026476818074841,type4,type4
a13479,1.5561036999398445,1.4782511601556063,0.49351600197905526,0.1184808594286769,0.0010590727229936,type4,type2
a05887,1.532995279565109,1.4902751805965617,0.464255457629643,0.2577228316193561,0.0031772181689809,type4,type4
a27625,1.4644687789998823,1.4787220243743788,0.4760954827269543,0.596517627553762,2.6345092611782276e-05,type4,type4
a06753,1.4543893792206188,1.4771155257463828,0.47799334871171717,0.232941003506449,0.0010590727229936,type4,type4
a20342,1.4559415639356477,1.4792001092963623,0.4774010941512872,0.1994743216888119,0.0042362908919745,type4,type4
a14507,1.4541363589214862,1.4772575969761874,0.47801144007643387,0.2864277001487028,0.0003025922065696,type4,type4
a24353,1.4545819405828584,1.4771587282810663,0.4779549095769763,0.232941003506449,0.0010590727229936,type4,type4
a00965,1.4566778323659824,1.4785047474713147,0.4773944407804692,0.3086420748600608,0.0002353494939985,type4,type4
a02240,1.454390802840795,1.4903179088014742,0.47585006990675394,0.2178251350919601,0.0012355848434925,type4,type4
a01151,1.4543885429714847,1.4771144918579222,0.4779936536451662,0.1543210374300304,0.0005295363614968,type4,type4
a22606,1.4702580749112766,1.4867209596444395,0.4733288212101208,0.5428377422891535,0.0002941868674982,type4,type3
a08115,1.714753605046929,1.5362487217261356,0.47588105894122545,0.9907287105077035,0.0015114921386414,type4,type4
a12558,1.4543809331726933,1.4771189337555417,0.47799417018506873,0.2292160296973856,0.0004236290891974,type4,type4
a00621,1.4543525586515171,1.4771398972737053,0.4779953785853251,1.0480735969867188,0.1942339373970345,type4,type1
a24375,1.6626336197300677,1.4785053571510145,0.5094731055638925,0.2091592116976313,0.0005295363614968,type4,type2
a08426,1.5267753306899012,1.7060325604929807,0.48506010263027116,0.7182663653552339,0.0005112764869624,type4,type4
a01882,1.4980046351589524,1.14895680222989,0.49416203003025305,0.7597895385091145,0.0067184925864909,type4,type1
a04215,1.4545297450630952,1.477231611895271,0.4779515368685242,0.3554425782860309,0.0010590727229936,type4,type4
a03166,1.47154381322607,1.4774979209593249,0.4751509041214235,0.6088134174830174,1.4916517225262636e-05,type4,type3
a14096,1.4543473256380897,1.4771321614940938,0.4779974932251054,0.3598465923168137,0.0003851173538158,type4,type4
a05026,1.4547597585242924,1.3714890679830154,0.4984031941802572,0.6074847676764059,0.0092290623003731,type4,type1
a29259,1.4543075488686248,1.477162457125166,0.4779990391936383,0.458511676874361,0.0002647681807484,type4,type4
a10113,1.4560852094505337,1.4776218772206127,0.4776345439039645,0.8883879468927778,0.0056336785125911,type4,type1
a03095,1.4839232576203967,1.4814809430788727,0.4725291229976595,1.1052951012184427,0.0088368131437088,type4,type1
a26285,1.4543072116628353,1.4773360651671428,0.4779707877027859,0.4763337370735619,0.0028034277961596,type4,type4
a11860,1.45428133049202,0.9847373683011034,0.4779901803311021,0.5755746467788951,0.0010590727229936,type4,type4
a11039,1.4542521712273575,1.477321869750643,0.4779820760803758,0.2744859192010336,0.001323840903742,type4,type4
a20481,1.4558675119097793,1.477974597933171,0.477612561899253,0.1877877192476675,0.0010590727229936,type4,type4
a14139,1.45468369042176,1.4773198421768674,0.4779120593514722,0.3179551811174889,0.0052953636149682,type4,type4
a08479,1.4670420716802504,1.4829543310312352,0.47499713728533804,0.434266675213325,0.0010590727229936,type4,type3
a21092,1.4543586248308664,1.4771384398181122,0.47799462710967694,0.1543210374300304,0.0005295363614968,type4,type4
a19397,1.4632078457505482,1.4833872452622696,0.47554543566702284,0.2566859921401291,0.0026476818074841,type4,type4
a22993,1.4542870051772192,1.4771670046434298,0.4780016475086134,0.1543210374300304,0.0021181454459872,type4,type4
a24335,1.4543949405649301,1.4771170713500426,0.47799218989884307,0.4503201290109687,0.0015404694152634,type4,type4
a09149,1.4644022734858928,1.4784212803445014,0.4761548970430592,0.5646017899836623,0.0010590727229936,type4,type4
a29055,1.4542704817861494,1.4771236312520897,0.4780114144521113,0.4519415655767826,0.0006354436337961,type4,type4
a05752,1.4553986287184173,1.4774672943370244,0.4777715323686526,0.232941003506449,0.0005295363614968,type4,type4
a14525,1.1685595563895053,1.5075648905424233,0.49891985883416856,0.4977052295235256,0.0008146713253797,type4,type4
a29483,1.5323788816142367,1.1731446682109923,0.4910824392169838,0.5380337343553522,0.0006430084389604,type4,type2
a00672,1.455138838349236,1.4771411739964249,0.47786699782777137,0.6956059243343323,0.0008567779332083,type4,type4
a04684,1.4543759088744936,1.4771246382517487,0.47799405927576594,0.38832930791113673,0.0006517370603037,type4,type4
a26534,1.466022448879179,1.4798195235304297,0.47566701113428356,0.586891203955529,0.0013158176255375,type4,type4
a08484,1.4543874189031694,1.4770867617706624,0.47799835848047983,0.1543210374300304,0.0005295363614968,type4,type4
a17461,1.4546848906605079,1.4774532918867909,0.47789011262513964,0.4589116031459245,0.0006924706265727,type4,type4
a21232,1.49014512827184,1.4774396254462716,0.47218191309763813,0.5347529927843346,0.0018344652523282,type4,type4
a12876,1.4602202610959225,1.477652052408311,0.4769573680411696,0.4471083954599137,0.0008573445852805,type4,type4
a09801,1.4545543555842304,1.4772126656449895,0.47795061345034673,0.4917551295926037,0.0008410283388478,type4,type4
a24253,1.4899151988562953,1.5986338161901377,0.4806394329631733,0.1543210374300304,0.0005295363614968,type4,type4
a28794,1.4560539628818785,1.4786192274360674,0.47747730510946224,0.4448607699278535,0.0016367487537174,type4,type4
a05612,1.466024732154199,1.4798193458216442,0.4756666711473831,0.32764007112630833,0.0026476818074841,type4,type4
a22305,1.4779186205373627,1.499520830915528,0.4706190903752025,0.5795416622846599,0.0095316545069428,type4,type1
a26780,1.454390802840795,1.4788173415776014,0.4777157901175276,0.1144233409026344,0.0,type4,type4
a17247,1.1402828312796494,1.056341819223461,0.5215356250428196,0.7150187061561508,0.0012041511781982,type4,type2
a06643,1.0462032172317468,1.4775272259723122,0.4965606539103799,0.6119474216873977,0.0008418270362257,type4,type4
a08234,1.454367867798334,0.9914735059801103,0.4797348311980293,0.4368446274726949,0.0022505295363614,type4,type4
a05062,1.6656018817411238,1.4784666960896844,0.5089965221672753,0.2091592116976313,0.0005295363614968,type4,type2
a26030,1.4788814692012346,1.711989664386763,0.5021923460764138,0.4342475788988563,0.0009531654506942,type4,type4
a28692,1.454464680893255,1.477171003328377,0.47797202559363683,0.1543210374300304,0.0021181454459872,type4,type4
a07466,1.4605531743722713,1.4813736710335652,0.4763000305320989,0.2751040362138452,0.0001512961032848,type4,type4
a18865,1.4703663868786099,1.1367493301665883,0.5057626656210888,0.2369617188573539,0.0021181454459872,type4,type2
a01116,1.475972562132255,1.49212307876866,0.47210063819394943,0.2155902264073902,0.0052953636149682,type4,type3
a07243,1.4684236929433503,1.479220729198189,0.4753761463779151,0.5217521690831716,0.0040244763473758,type4,type4
a22286,1.455700261819481,1.4926039561582454,0.47505477167503024,0.29015267395776634,0.0001323840903742,type4,type3
a23980,1.4561425715974585,1.0479081825023324,0.49278537083443547,0.483645130898665,0.0006354436337961,type4,type2
a14706,1.455369792518495,0.9982925511290079,0.4810043854701199,0.4319020849372526,0.0007060484819957,type4,type4
a24241,1.458951493098777,1.479923591046467,0.4767946258925613,0.3026349218654964,0.0031772181689809,type4,type4
a15556,1.4585397299502834,1.4772155846810062,0.4772741601622709,0.38395456926890387,0.0015886090844904,type4,type4
a04119,1.456494423709956,1.4773136681251966,0.4776180998987903,0.5385316055264325,0.0001477775892549,type4,type4
